,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
69996,9273,16536,4.0,92.9048,0.2041485,2.016073,0.02302381,0.9542225,0.7444254,0.6214555,2.305739,0.0001916139,1.009824,0.4110955,0.6709047
70006,9283,17212,7.0,92.3472,0.1468545,2.35158,0.02106624,1.178761,0.7786113,-0.1016996,2.618683,0.0003315433,1.111996,0.2780518,0.753188
70011,9288,19106,15.0,95.2183,0.1711851,2.091511,0.01981929,1.013869,0.8052723,-0.390281,3.044067,0.0003181526,1.273718,0.2955426,0.6817641
70017,9294,17506,23.0,91.119,0.133188,2.846907,0.01946212,1.039847,0.778587,0.08046889,2.598904,0.000286209,1.10912,0.2528783,0.8581058
70018,9295,18229,1.0,91.0083,0.1595131,2.558562,0.01966053,1.006639,0.8062338,0.009976014,2.565335,0.0002815639,1.122342,0.2766372,0.8241242
70022,9299,17311,2.0,91.5456,0.1394033,2.724778,0.02048928,0.9807175,0.7700138,-0.9624707,2.68607,0.0001944988,1.196641,0.2707555,0.8003659
70023,9300,16274,1.0,91.1267,0.1394033,2.724778,0.02048928,0.9807175,0.7700138,-0.9624707,2.36213,0.0003027695,1.097396,0.2707555,0.8003659
70027,9304,16835,1.0,91.3299,0.1189958,3.102907,0.01976557,0.909482,0.7373912,-0.7950974,2.490458,0.0001366644,1.244399,0.2563799,0.8455565
70029,9306,18040,2.0,91.6053,0.1783051,2.146177,0.01995413,0.8609227,0.742616,-0.2689296,2.790222,6.092911e-05,1.12485,0.3606729,0.6514361
70031,9308,17152,3.0,91.3232,0.0975718,3.549338,0.01894998,0.8580812,0.7786349,-0.5698382,2.882774,7.460799e-05,1.123195,0.1932563,0.9194533
70034,9311,15684,1.0,94.0043,0.1647855,2.523498,0.01943743,0.7578518,0.7844003,-0.1510126,2.234525,0.0001459953,1.095108,0.3004582,0.7320948
70038,9315,17716,3.0,91.5803,0.1276363,2.955611,0.01935839,0.7343742,0.7261834,-0.474125,3.039808,-1.531532e-05,1.046269,0.2799677,0.7679476
70040,9317,19548,2.0,92.539,0.1003061,3.395446,0.01972431,0.8114183,0.6553008,-0.5512183,3.073202,-0.0001548947,1.216878,0.2810181,0.8312095
70050,9327,16626,1.0,93.4394,0.1496814,2.812622,0.02390648,0.938533,0.7870556,0.3990533,2.03988,-0.0003091567,1.193617,0.2812659,0.8404968
70052,9329,16541,6.0,94.096,0.1766371,2.333043,0.0239419,0.8702804,0.7486166,0.4023401,2.063243,-0.0003030495,1.192621,0.3590534,0.6976195
70058,9335,17405,1.0,93.853,0.19525,1.927741,0.02138689,0.9853981,0.714563,-0.2653173,2.272334,-0.0005811831,1.136126,0.4255403,0.6340329
70062,9339,17007,4.0,93.8075,0.2007456,2.293323,0.02212335,0.7578918,0.7923734,-0.3674935,2.095263,-0.0004428001,1.012937,0.3559944,0.7134575
70064,9341,18970,3.0,94.3008,0.1996408,2.362108,0.0219819,0.7736169,0.8012575,-0.1004484,2.066972,-0.0003732375,1.055422,0.3462027,0.7443878
70068,9345,15159,11.0,91.5843,0.1887782,2.451165,0.02142919,0.7146677,0.8018263,-0.2411206,2.23234,0.0001171714,1.110616,0.3279565,0.7385261
70076,9353,19426,2.0,91.6717,0.1207346,3.38774,0.0244185,0.7852948,0.8005469,-1.219042,2.411449,1.217054e-05,1.144997,0.2274971,0.9125799
70080,9357,15449,4.0,90.8378,0.1350403,2.985649,0.02223657,0.9216542,0.7504247,-0.8167852,2.379548,-9.180835e-06,1.123023,0.2804308,0.8547083
70091,9368,19243,1.0,90.7104,0.1565413,2.536143,0.02500562,0.8784833,0.7175861,-0.269691,2.733044,-7.247428e-05,0.9885192,0.3538173,0.7110322
70106,9383,15285,2.0,90.9601,0.1451329,2.564187,0.02454497,0.9580092,0.7306229,-0.775918,2.323189,-0.0002060077,0.9301233,0.3190686,0.7184036
70113,9390,18551,5.0,91.5927,0.1265802,3.048965,0.02444925,0.8957184,0.7139912,-0.8912212,2.32898,-0.0002429454,0.9287174,0.2975256,0.8156312
70118,9395,18755,6.0,90.7807,0.1092743,3.164933,0.02366893,1.052153,0.7372224,-1.011386,2.341594,-0.0001787783,1.137685,0.2457922,0.845358
70125,9402,16671,1.0,91.2828,0.08621819,3.681926,0.02521498,1.016624,0.6855623,-0.9594259,2.454952,-0.0001394061,1.211027,0.2384646,0.886301
70129,9406,15371,8.0,91.7768,0.08291374,3.635828,0.02539386,1.026277,0.6758637,-0.8073441,2.798457,-0.0001647709,0.8603071,0.2385151,0.8408701
70132,9409,19302,5.0,92.1163,0.08291374,3.635828,0.02539386,1.026277,0.6758637,-0.8073441,2.224088,-0.0001859716,0.8969538,0.2385151,0.8408701
70133,9410,18299,1.0,91.7796,0.0751785,3.89797,0.02361975,1.011829,0.6796854,-0.5858062,2.261401,-0.0001904359,0.8793369,0.2152562,0.9015922
70138,9415,16689,1.0,92.0185,0.1272785,3.050782,0.02475155,1.000164,0.7283111,-0.4256464,2.504102,-0.0001954335,0.908764,0.2878272,0.8564285
70141,9418,19344,2.0,90.9696,0.09963349,3.365077,0.02326732,1.079505,0.7441426,-0.7266247,2.50717,-0.0001992556,0.9202699,0.2231067,0.8895676
70143,9420,19046,7.0,90.3349,0.09963349,3.365077,0.02326732,1.079505,0.7441426,-0.7266247,2.086707,0.0002119206,1.041586,0.2231067,0.8895676
70163,9440,18553,1.0,93.9998,0.1563971,2.323142,0.01960392,0.772109,0.6862016,-0.5929909,2.709306,0.0002454,1.106292,0.3751442,0.6292354
70166,9443,17596,7.0,93.5859,0.1563971,2.323142,0.01960392,0.772109,0.6862016,-0.5929909,2.925542,0.0002535102,0.9534844,0.3751442,0.6292354
70167,9444,19482,4.0,92.8113,0.1404305,2.669848,0.02027915,0.7859814,0.6922827,-0.03048841,2.926733,0.0002504905,0.9205444,0.3366761,0.706772
70173,9450,17363,2.0,93.7243,0.1263433,3.224915,0.01886167,0.8311388,0.7796633,0.3769591,2.590927,-3.115822e-05,0.8527863,0.2399329,0.9193392
70176,9453,16191,1.0,91.9594,0.1051746,3.551789,0.01889193,0.7647829,0.7451422,-0.5328006,2.791275,-0.000151532,0.8574483,0.224608,0.9325449
70192,9469,18234,5.0,93.5233,0.097038,3.462937,0.023467,0.9706018,0.7238413,-0.6461,2.029394,-0.000139447,1.325465,0.2312244,0.8718877
70196,9473,16594,3.0,93.0816,0.1197923,2.891643,0.02132775,0.934518,0.6811991,-0.3786225,2.442345,0.000281482,1.219419,0.3055051,0.7499951
70203,9480,15227,1.0,91.9341,0.1211403,3.113755,0.02013656,0.7413629,0.7151294,-0.7170915,3.098897,0.0001754031,1.180128,0.2775091,0.8006917
70206,9483,15218,14.0,91.8424,0.1211403,3.113755,0.02013656,0.7413629,0.7151294,-0.7170915,2.764906,0.0002259329,1.059443,0.2775091,0.8006917
70213,9490,16920,1.0,93.5614,0.1039345,3.53023,0.02125936,0.7248384,0.6956558,-0.8799642,2.66228,0.0001546737,0.9864353,0.2600296,0.8795579
70228,9505,15603,5.0,92.8466,0.122934,2.836386,0.02336825,1.057719,0.7452528,-0.1678472,2.892848,-0.0001485613,0.7604721,0.2645768,0.7832765
70229,9506,18834,3.0,93.4168,0.1776422,2.166382,0.02456275,1.06844,0.7411203,0.3099085,2.806342,-0.0001655889,0.7528993,0.3693138,0.7006873
70236,9513,17705,3.0,91.2509,0.1936987,2.16332,0.02319489,0.9181966,0.7486873,-0.592876,2.222353,0.0001653781,1.14446,0.3880912,0.6915462
70238,9515,19368,3.0,91.1504,0.1962438,2.122289,0.02355507,0.9082551,0.7558471,-0.4461318,2.199091,9.054588e-05,1.263334,0.3858589,0.6794738
70239,9516,15865,6.0,91.3675,0.1887743,1.868196,0.02452776,1.066725,0.6837686,-0.3907101,2.154235,8.531313e-05,1.260022,0.4576002,0.6053026
70248,9525,18672,1.0,90.9905,0.1950804,1.741459,0.0260358,1.14702,0.7074002,-0.2750854,2.157387,-0.0001175848,1.162195,0.4431528,0.6031133
70252,9529,17672,2.0,91.9291,0.1837071,1.943176,0.02268787,1.010643,0.6765546,-0.5552772,2.190055,-0.0003799372,1.108818,0.452321,0.6089041
70264,9541,16082,16.0,91.9073,0.2169481,1.92934,0.02269649,0.7454221,0.6962076,-0.3904696,2.31885,-0.0003123355,1.030984,0.4957421,0.5903202
70266,9543,17843,4.0,92.0151,0.2169481,1.92934,0.02269649,0.7454221,0.6962076,-0.3904696,2.014144,-5.239314e-05,0.9172505,0.4957421,0.5903202
70268,9545,15867,6.0,91.4305,0.2070858,1.897056,0.0202962,0.8064614,0.6831591,-0.1991831,2.464238,-1.380351e-05,0.8142542,0.488586,0.5884654
70270,9547,17310,2.0,92.6446,0.1970649,1.993778,0.02205826,0.9014103,0.6750665,0.1537608,2.385645,-7.478361e-05,0.9258693,0.4822475,0.6189983
70275,9552,18228,1.0,90.3409,0.1297681,2.841836,0.02450922,0.9472948,0.7195347,-0.7573048,2.739071,-0.0001680558,0.9431715,0.299232,0.7635739
70284,9561,17950,1.0,92.3012,0.1338254,2.952853,0.02442908,0.8722995,0.8029432,-0.9806658,2.545318,-8.645029e-05,0.8122216,0.2464623,0.8151773
70286,9563,17035,7.0,90.8193,0.1338254,2.952853,0.02442908,0.8722995,0.8029432,-0.9806658,2.928383,-4.164981e-05,0.9411125,0.2464623,0.8151773
70288,9565,15473,1.0,91.6034,0.1338254,2.952853,0.02442908,0.8722995,0.8029432,-0.9806658,2.33518,-5.108107e-05,0.8869558,0.2464623,0.8151773
70290,9567,15859,6.0,92.2712,0.1281595,3.321224,0.02491392,0.7479391,0.8048293,-1.222993,2.461288,0.0001748072,0.9919771,0.2373098,0.9012604
70298,9575,15910,1.0,90.2438,0.178606,2.369759,0.02380134,0.9400071,0.8016881,-0.7790928,2.322583,5.614236e-05,0.9462442,0.3159332,0.7529802
70310,9587,15652,2.0,93.0132,0.1336907,3.192798,0.02135296,0.7021761,0.7740484,-0.1152443,2.683514,7.674589e-05,1.211651,0.2598474,0.8718106
70313,9590,16177,11.0,96.2152,0.154771,2.695056,0.0223293,0.7437599,0.7691232,0.3795793,3.115855,-0.0001399407,1.199252,0.3004721,0.747523
70317,9594,15947,2.0,94.6214,0.1431835,2.565617,0.02100634,0.8626765,0.6965004,0.07073658,2.522294,-0.0002513228,1.291193,0.3397849,0.6956792
70319,9596,17608,2.0,96.2608,0.1473628,2.545636,0.01882855,0.8339331,0.740614,-0.006761662,2.403084,-0.0001748848,1.292906,0.3041617,0.7129111
70338,9615,18189,1.0,91.6449,0.1491242,2.522517,0.0253591,0.9385641,0.6956541,0.293518,2.931875,0.0002594606,1.092545,0.3618824,0.6963237
70341,9618,16141,3.0,95.9907,0.1369232,2.821302,0.02542344,0.9808774,0.7242121,0.2765834,2.352846,0.0003985871,1.130243,0.3107646,0.7887746
70346,9623,15797,9.0,95.6479,0.1048219,3.113475,0.0247447,1.028566,0.7225267,0.12669,2.319965,0.0002246913,1.226147,0.2494245,0.782157
70347,9624,17451,2.0,96.0637,0.1176369,2.991886,0.02600033,1.004914,0.7494014,0.3433457,2.286046,0.0002225973,1.221211,0.2569101,0.7876096
70348,9625,19016,2.0,96.3199,0.1054958,3.278775,0.02415411,0.9967026,0.7960525,0.05554829,2.302465,0.0002196981,1.234918,0.2056085,0.8609196
70352,9629,16764,3.0,92.2936,0.1144946,3.279427,0.02604411,0.9652497,0.7878907,0.2317602,2.46005,-0.0002256699,0.992736,0.2274311,0.8853291
70363,9640,17264,3.0,91.471,0.192191,2.161535,0.02239357,0.8815072,0.7551071,0.3859024,2.399874,-5.340499e-05,1.021923,0.3774706,0.6816409
70365,9642,17076,1.0,91.6653,0.192191,2.161535,0.02239357,0.8815072,0.7551071,0.3859024,2.178524,-0.0001380438,0.9623112,0.3774706,0.6816409
70372,9649,16909,12.0,91.0989,0.2225523,1.885105,0.02019098,0.8623047,0.7978287,-0.5051453,2.529207,-0.0001725846,1.190421,0.3823656,0.6523843
70377,9654,15886,3.0,92.0582,0.2322005,1.923526,0.0218723,0.9009881,0.7936506,-0.6896538,2.283472,0.0003104189,1.048659,0.4043888,0.684264
70381,9658,19831,2.0,92.1891,0.2122151,2.145924,0.0201766,0.9343763,0.7853835,-0.08667953,2.054477,0.0001123364,1.12161,0.3777976,0.7489414
70383,9660,19888,6.0,91.4589,0.2153364,1.755225,0.0192667,0.9342336,0.6825662,0.4225412,2.121863,0.0001183098,1.078117,0.5049344,0.5931293
70385,9662,19322,8.0,92.3134,0.2153364,1.755225,0.0192667,0.9342336,0.6825662,0.4225412,2.026903,-0.0002680114,1.107273,0.5049344,0.5931293
70387,9664,16201,1.0,93.2515,0.2153364,1.755225,0.0192667,0.9342336,0.6825662,0.4225412,2.314648,-0.0004568346,1.110611,0.5049344,0.5931293
70390,9667,16600,8.0,93.5051,0.2064952,1.788274,0.01907048,0.9451661,0.7172318,0.3801979,3.065132,-0.0001529724,1.205206,0.4397363,0.6061675
70393,9670,16850,4.0,91.0955,0.2064952,1.788274,0.01907048,0.9451661,0.7172318,0.3801979,2.623591,6.027812e-05,1.052757,0.4397363,0.6061675
70396,9673,17112,3.0,89.9675,0.1780614,2.016669,0.0196869,1.052695,0.7147956,0.1070623,2.661238,0.0001007904,1.059817,0.3882946,0.6589166
70399,9676,15164,4.0,93.222,0.1577755,2.214954,0.02014034,1.267703,0.7526797,0.08530189,2.592488,-0.0001515563,1.108928,0.3151836,0.7655754
70403,9680,18269,10.0,92.8279,0.1720038,2.127754,0.02388256,1.280067,0.7883981,0.2726974,2.038257,-0.0001621121,1.0501,0.3161833,0.771896
70408,9685,15371,1.0,92.1379,0.1668617,2.280164,0.02539917,1.146117,0.7634617,-0.3328276,2.312645,0.0001702693,0.9730606,0.330955,0.7460475
70409,9686,19377,4.0,91.6647,0.1807816,1.919636,0.02399852,1.148945,0.8001948,-0.184132,2.294084,0.0001620438,0.9655445,0.3208192,0.6718665
70411,9688,16187,6.0,90.5455,0.129909,2.711596,0.02531771,1.261294,0.8079756,-0.338865,2.256743,0.0001149313,1.072972,0.2387638,0.8481346
70415,9692,19902,2.0,91.8168,0.129545,2.797363,0.0258082,1.16458,0.7783234,-0.04887473,2.065687,-0.0003417325,1.15202,0.2575117,0.8296703
70416,9693,18840,3.0,96.3833,0.1512206,2.080201,0.02542872,1.211798,0.742512,0.5200167,2.043105,-0.0003493776,1.118474,0.3215776,0.6492328
70417,9694,16408,3.0,94.1973,0.09944717,3.098002,0.02415423,1.175715,0.7322968,-0.3909743,2.143312,-0.0003314014,1.155271,0.2316896,0.8006846
70418,9695,19618,9.0,93.3748,0.09944717,3.098002,0.02415423,1.175715,0.7322968,-0.3909743,2.13276,-0.0001595828,1.17899,0.2316896,0.8006846
70420,9697,19397,1.0,91.0995,0.1305849,2.895727,0.02528034,0.9846894,0.7754554,-0.06666162,2.669128,-1.713612e-05,1.182123,0.2602716,0.8086779
70423,9700,16437,2.0,91.3455,0.1394329,2.813143,0.0232899,0.9777674,0.7610143,0.2570744,2.603942,5.779113e-05,1.170365,0.2820842,0.8158825
70433,9710,15406,1.0,91.9471,0.1695921,1.887838,0.02592449,1.008965,0.6441827,-0.009939196,2.651472,0.0001517158,1.019046,0.4727092,0.5456196
70438,9715,18410,11.0,90.6216,0.1552723,2.564322,0.02537846,0.9168253,0.6876912,-0.38587,2.478591,0.0001264147,1.074483,0.3833529,0.7191895
70441,9718,15332,1.0,90.6944,0.1619832,2.183422,0.02378592,1.015702,0.712341,-0.3309764,2.428128,0.0001112458,1.073568,0.3673677,0.6489634
70448,9725,17989,3.0,90.3845,0.1326618,2.420201,0.02273223,1.168639,0.6725124,-0.2391893,2.568503,0.0001401817,1.09895,0.3450089,0.684275
70453,9730,17738,1.0,89.9819,0.1447947,2.645583,0.02262851,1.046949,0.8121073,-0.5929294,2.529067,4.841382e-05,1.059376,0.2548336,0.8103956
70464,9741,16099,3.0,92.0564,0.1216703,3.177571,0.02385057,1.075365,0.8117141,0.4380692,2.60285,-3.805055e-05,1.041391,0.2218386,0.9444456
70466,9743,19973,1.0,92.5956,0.09475609,3.585598,0.02518704,1.068849,0.8128753,0.1058764,2.468263,0.0001165527,1.118077,0.1824961,0.9509944
70468,9745,18628,2.0,94.1693,0.1360096,2.699106,0.02104973,0.8836169,0.7565495,0.003050481,2.60022,0.0001296228,1.106042,0.2755286,0.7398998
70470,9747,15635,1.0,93.4427,0.1360096,2.699106,0.02104973,0.8836169,0.7565495,0.003050481,2.900819,0.0002085451,1.00997,0.2755286,0.7398998
70474,9751,19861,4.0,92.5282,0.1395003,2.957083,0.02056653,0.8421537,0.8189153,0.3311579,2.889426,0.0001999915,0.996938,0.2396446,0.8547893
70480,9757,16465,5.0,93.1291,0.1256626,3.101481,0.02100605,0.8592344,0.7936153,0.1337085,2.457661,0.0002683593,0.937777,0.2338947,0.8589708
70483,9760,18082,1.0,92.2277,0.1754001,2.473074,0.02058528,0.8886559,0.7838611,0.413116,2.441962,4.815659e-05,0.9055407,0.3200152,0.7776561
70490,9767,18578,2.0,94.2439,0.1286409,3.106863,0.02177002,0.936999,0.8188907,0.2573047,2.094773,-0.0001785779,0.9459151,0.2252597,0.9041729
70503,9780,17829,6.0,91.4048,0.1131408,3.319991,0.02010211,1.023448,0.8074309,0.3258694,2.49997,-0.0001909215,1.016202,0.2053656,0.9693967
70504,9781,18121,2.0,91.5972,0.1131408,3.319991,0.02010211,1.023448,0.8074309,0.3258694,2.048083,-0.0001730862,0.9876726,0.2053656,0.9693967
70507,9784,16375,1.0,90.5239,0.0853493,3.772541,0.01984638,1.073861,0.7806034,-0.6205257,2.062615,8.516261e-05,1.100022,0.1736954,1.008695
70521,9798,18772,1.0,91.257,0.1124265,2.984772,0.02379464,1.052865,0.7140028,-0.6288538,3.036638,-0.0002434936,0.9877065,0.2684686,0.7818036
70526,9803,15658,2.0,91.5411,0.1543804,2.418844,0.0227677,0.9686989,0.7661925,-0.3807197,2.84934,-0.0002748978,1.044194,0.3028566,0.7143914
70527,9804,17239,1.0,91.7114,0.1543804,2.418844,0.0227677,0.9686989,0.7661925,-0.3807197,2.904238,-0.000254332,1.029644,0.3028566,0.7143914
70529,9806,16441,1.0,91.7352,0.1543804,2.418844,0.0227677,0.9686989,0.7661925,-0.3807197,2.723949,-0.0001951302,1.150565,0.3028566,0.7143914
70530,9807,19225,8.0,90.6242,0.1887434,2.192762,0.02367824,0.9658284,0.7887504,-0.01377414,2.657634,-0.0002095618,1.146312,0.3424795,0.7172823
70531,9808,18380,1.0,90.6202,0.1887434,2.192762,0.02367824,0.9658284,0.7887504,-0.01377414,2.300871,-0.0002095494,1.14851,0.3424795,0.7172823
70535,9812,15976,1.0,93.6714,0.1130955,3.248231,0.02452455,0.7904089,0.7169091,-1.226856,2.511704,-0.0001528418,1.182919,0.2690182,0.805714
70536,9813,15169,1.0,93.3169,0.1462355,3.01512,0.02602065,0.7812976,0.7997157,-1.045886,2.410151,-0.0001675729,1.194035,0.2703489,0.8448936
70539,9816,19317,5.0,92.0433,0.118374,3.055758,0.02423805,0.8659429,0.7276707,-0.6301639,2.916147,-0.000220252,1.114742,0.2705476,0.7787004
70541,9818,16871,2.0,92.0178,0.118374,3.055758,0.02423805,0.8659429,0.7276707,-0.6301639,2.807411,-0.0002209562,1.005599,0.2705476,0.7787004
70545,9822,15646,1.0,95.9588,0.1712241,2.08066,0.0252713,0.8286194,0.7011077,-0.00222544,2.71833,9.460447e-05,0.8876568,0.4010553,0.5786868
70550,9827,16616,8.0,92.8594,0.139627,2.466889,0.02587445,0.8877122,0.6561784,-0.2239196,3.012635,9.760561e-05,0.8543121,0.3858735,0.6267104
70554,9831,16070,1.0,93.602,0.162383,2.339136,0.02584192,0.8455387,0.7457116,-0.3646491,2.371802,-1.25132e-05,1.015039,0.3396401,0.6513481
70555,9832,16512,2.0,93.0418,0.1290337,2.837375,0.02595364,0.8278105,0.7070528,-0.4186591,2.441522,8.890572e-07,1.005323,0.3113105,0.7141381
70562,9839,15289,5.0,90.893,0.1267837,2.92649,0.02612635,0.8591493,0.6631212,-0.1124617,2.585414,5.493446e-05,0.9353711,0.3492013,0.7368007
70565,9842,15088,4.0,92.0227,0.1388882,2.542405,0.02252239,0.8985332,0.6752285,-0.4653557,2.799135,0.0003210201,1.002441,0.355435,0.6723679
70571,9848,17948,8.0,91.0192,0.1505658,2.513371,0.02368211,0.8808173,0.7337403,-0.7818512,3.071869,0.0001077053,0.9170246,0.3248518,0.6979397
70581,9858,19798,4.0,90.287,0.1402626,2.61637,0.02381223,0.9663581,0.6957964,-0.7127877,2.082389,-0.0001234266,0.9223234,0.3402351,0.7195077
70583,9860,15594,5.0,90.0973,0.1464765,2.720065,0.02495851,0.9672997,0.7220673,-0.5571655,2.034545,-0.0001185068,1.019436,0.3300448,0.7794509
70589,9866,16529,2.0,90.9077,0.1711352,2.252273,0.02412033,0.9088704,0.7428896,-0.8440733,2.109418,4.178675e-05,1.054579,0.3549646,0.6675945
70591,9868,17255,2.0,91.419,0.1711352,2.252273,0.02412033,0.9088704,0.7428896,-0.8440733,2.332682,-0.0002042982,1.050015,0.3549646,0.6675945
70597,9874,16868,14.0,91.6798,0.124924,2.832111,0.02492238,0.898365,0.7029991,-0.5808101,2.505566,-1.547088e-05,1.041487,0.3045086,0.7215813
70600,9877,16513,4.0,92.7016,0.09535392,3.572036,0.02158638,0.8018532,0.715292,-1.328064,2.901638,-1.569286e-05,1.213091,0.2298175,0.8693353
70603,9880,16348,1.0,93.0216,0.09959747,3.504492,0.02293427,0.8597155,0.7556544,-0.9860031,2.881689,0.0002438307,1.217194,0.2157144,0.8785253
70605,9882,19761,4.0,92.1264,0.09959747,3.504492,0.02293427,0.8597155,0.7556544,-0.9860031,2.597738,0.0002162182,1.044924,0.2157144,0.8785253
70609,9886,15863,1.0,91.4309,0.1052293,3.571916,0.02118223,0.9690409,0.7806658,-0.8091863,2.541476,0.000192324,1.043373,0.2084797,1.005573
70614,9891,18799,8.0,92.3641,0.08599528,3.420171,0.02221844,1.190689,0.7150514,-0.8915551,2.682825,0.0002887804,1.139351,0.2129047,0.8593379
70621,9898,15412,5.0,92.5195,0.1580043,2.585109,0.02063724,1.033086,0.8136623,-0.7111023,2.205523,0.0003006127,1.199163,0.2708054,0.8374351
70624,9901,17077,8.0,91.3713,0.1845857,2.185477,0.02147584,0.9806828,0.7918588,-0.2870034,2.270669,0.0003902679,1.097476,0.3296529,0.7220362
70631,9908,17645,1.0,89.8716,0.2064538,1.880559,0.02181711,1.014338,0.7777994,-0.5423352,2.376795,-3.234791e-05,0.9567581,0.3783895,0.664378
70640,9917,15790,6.0,91.9962,0.2157824,1.843941,0.01923034,0.9317567,0.7570287,-0.33075,2.74229,-3.150597e-05,0.7369575,0.4112023,0.6440929
70645,9922,19226,7.0,92.0965,0.2318607,1.86647,0.02144357,0.7609707,0.80476,-0.6663438,3.0687,-0.0001294223,0.8336699,0.3921144,0.6240076
70646,9923,16111,2.0,92.4624,0.2169559,1.848149,0.02209705,0.8799851,0.8064888,-0.2908878,3.018327,-0.0001386195,0.8133118,0.3685243,0.6330738
70647,9924,16671,2.0,92.4498,0.2001453,2.023123,0.02123715,0.8560886,0.7981023,-0.5526594,3.067211,-0.0001298624,0.8187761,0.3485683,0.6567088
70648,9925,16105,1.0,91.5854,0.2001453,2.023123,0.02123715,0.8560886,0.7981023,-0.5526594,3.047778,-0.0001866289,0.9430145,0.3485683,0.6567088
70649,9926,16691,1.0,91.3616,0.2001453,2.023123,0.02123715,0.8560886,0.7981023,-0.5526594,2.849081,-0.0001361003,0.9245445,0.3485683,0.6567088
70654,9931,16828,8.0,92.2402,0.2104282,2.018854,0.01927525,0.8568464,0.7628629,-0.7841269,3.105736,-0.0001363918,1.094923,0.3958135,0.67146
70657,9934,16929,1.0,90.9781,0.1881317,2.224244,0.01987952,0.9001623,0.7691281,-0.4797606,3.015935,-0.0002686962,1.112403,0.3527217,0.7167231
70659,9936,19678,2.0,89.43,0.1881317,2.224244,0.01987952,0.9001623,0.7691281,-0.4797606,2.358124,0.0001039207,1.04191,0.3527217,0.7167231
70660,9937,15430,4.0,90.0471,0.1881317,2.224244,0.01987952,0.9001623,0.7691281,-0.4797606,2.693689,-0.0001246788,1.124562,0.3527217,0.7167231
70671,9948,18216,1.0,92.2278,0.1841168,2.086969,0.01968924,0.8840917,0.7793506,-0.2203177,2.690656,-0.0001486073,1.007089,0.3366058,0.6598009
70684,9961,15040,3.0,90.3936,0.1588631,2.439423,0.01949276,0.8500578,0.727976,-0.1864765,3.07333,-0.0001226994,1.08349,0.3377683,0.7039954
70685,9962,16769,4.0,91.4969,0.1563839,2.522159,0.0198272,0.7876068,0.7229206,-0.2233996,3.107203,-0.0001137946,1.081953,0.338405,0.7061647
70696,9973,15604,7.0,91.615,0.1750643,2.379604,0.02128851,0.7402353,0.6998911,-0.133058,2.710843,-0.0002109875,0.9437661,0.4021597,0.6731553
70702,9979,17338,1.0,91.2368,0.1170434,3.016886,0.0232193,0.8917814,0.6631495,-0.9238073,2.12519,-0.0001057752,0.9388878,0.3204123,0.7587241
70706,9983,15783,4.0,90.9656,0.1610232,2.229113,0.02368669,0.9018338,0.667698,-0.3514443,2.28849,-6.788229e-05,1.040969,0.4157592,0.6189775
70707,9984,16118,3.0,91.5776,0.1553576,2.399872,0.02534674,0.9927611,0.6587133,-0.1467287,2.230855,-7.63017e-05,1.037743,0.4179468,0.6746865
70737,10014,19698,3.0,90.3046,0.1525743,2.278358,0.02378562,1.089358,0.6729235,0.110514,2.547226,-0.0001485323,1.062915,0.3908876,0.6659709
70742,10019,17808,1.0,93.3765,0.1741568,2.178513,0.02276535,1.108816,0.729063,-0.02199766,2.492553,-0.0003706668,0.9044082,0.3716916,0.7149287
70744,10021,15955,2.0,92.2905,0.1759052,1.984184,0.02215491,1.081942,0.7024063,-0.1080991,2.527896,-0.0003639851,0.902403,0.4027451,0.6380154
70752,10029,16051,4.0,90.9867,0.1256156,2.682295,0.02210093,0.9630493,0.6570472,-0.412803,2.631167,-4.401906e-05,0.9160702,0.3436573,0.6930416
70754,10031,18724,7.0,91.2979,0.1256156,2.682295,0.02210093,0.9630493,0.6570472,-0.412803,2.941732,8.793345e-05,1.183836,0.3436573,0.6930416
70755,10032,16618,1.0,91.5587,0.138159,2.640101,0.02325669,0.9011108,0.6671645,-0.2665365,2.937697,9.103961e-05,1.180159,0.3640907,0.6986306
70757,10034,15361,3.0,92.9118,0.1554008,2.24136,0.022685,0.9412014,0.7061697,-0.6214695,2.993925,9.583057e-05,1.246434,0.3584091,0.6347834
70773,10050,18720,10.0,93.9194,0.104789,2.97812,0.02209055,1.251856,0.7133391,-0.8669665,2.413645,-0.0004970296,1.018789,0.2506102,0.818813
70776,10053,15768,18.0,93.3443,0.119695,2.715034,0.0214134,1.189831,0.716276,-0.5920887,2.033357,-0.0004111188,1.231535,0.2762931,0.7715166
70779,10056,17841,2.0,91.8388,0.1184644,2.87766,0.01966616,1.147448,0.7166553,-0.4850073,2.352698,-0.0003786893,1.138865,0.2702027,0.8276891
70781,10058,15691,1.0,91.6919,0.1223817,3.085283,0.01966649,1.060641,0.7956577,-0.763245,2.046753,-0.0003271898,1.22448,0.2253969,0.9261368
70784,10061,18656,1.0,92.5903,0.09154304,3.778363,0.02112686,1.056717,0.7842579,-1.097141,2.10824,-0.0004233024,1.171638,0.1842323,1.046861
70791,10068,16127,4.0,93.6339,0.1749522,1.803459,0.02130597,1.159802,0.7469707,-0.8042599,2.87473,-0.000286154,1.097537,0.3528935,0.6207669
70797,10074,18177,11.0,90.9453,0.1897058,2.059503,0.02213671,1.146605,0.8051273,-0.6079185,2.017084,-7.32508e-05,1.085218,0.3277952,0.7508354
