,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
87205,2478,7408,4.0,89.8632,0.1953285,1.847647,0.02183491,1.033995,0.7234671,-0.5744088,2.13096,-8.530599e-05,1.08094,0.416136,0.624366
87210,2483,8028,1.0,93.2209,0.1856243,1.729965,0.02295275,1.141299,0.7577092,-0.9637988,2.116827,0.0002369271,1.138348,0.3644186,0.6098565
87213,2486,7280,4.0,91.4468,0.1515986,2.280856,0.02091081,1.132457,0.7309426,-0.6854098,2.527546,0.0002983566,1.04646,0.3240894,0.7111215
87220,2493,7624,8.0,91.2194,0.07657048,3.729332,0.02036363,1.100065,0.6895807,-1.134948,2.855374,0.0001385593,0.9403302,0.2052026,0.8965079
87221,2494,6206,5.0,92.2026,0.07657048,3.729332,0.02036363,1.100065,0.6895807,-1.134948,2.706642,0.0003505243,1.000581,0.2052026,0.8965079
87222,2495,8885,2.0,92.0457,0.1018517,3.226816,0.01988954,1.106225,0.7266544,-1.104283,2.659563,0.0003417589,1.005879,0.2317788,0.8742862
87233,2506,5009,1.0,92.5296,0.1715608,2.257331,0.0219829,0.8645627,0.7332996,-1.0078,2.15652,0.0002683045,1.036241,0.3611263,0.6643501
87236,2509,7734,2.0,91.9636,0.1699404,2.249643,0.02596971,0.9421906,0.6510433,-0.3631877,2.056204,0.0002766763,0.9978753,0.4637275,0.6393083
87237,2510,8415,6.0,91.0378,0.1699404,2.249643,0.02596971,0.9421906,0.6510433,-0.3631877,2.47515,0.0002097271,0.9032735,0.4637275,0.6393083
87247,2520,8284,7.0,90.1529,0.1812045,2.365517,0.02533232,0.7803814,0.7378532,-0.4293124,2.755934,5.503657e-05,0.9754436,0.3805485,0.6826374
87260,2533,5517,1.0,92.3289,0.1403167,2.840986,0.023067,0.9478624,0.7346071,-0.5323097,2.444759,-0.0001439799,1.100606,0.3039535,0.8144029
87265,2538,7941,1.0,93.5359,0.08381963,3.602688,0.02294685,0.9602895,0.6641664,-0.8362428,3.028466,0.0004892052,1.011031,0.2434969,0.831784
87275,2548,7015,10.0,90.9425,0.07231092,4.084665,0.02241584,1.069182,0.7008078,0.1019076,2.491332,2.830268e-05,0.9397956,0.194186,0.9952954
87279,2552,6179,4.0,90.831,0.09971412,3.230189,0.0223451,1.073122,0.692472,0.01865005,2.618783,-0.0001407391,0.9254317,0.2558892,0.8243449
87280,2553,7831,13.0,90.3192,0.1238371,2.904316,0.02072709,1.079198,0.7465679,-0.09964676,2.576957,-0.0001541233,0.9401542,0.260527,0.8399847
87287,2560,8423,1.0,92.1314,0.09967302,3.194283,0.01977891,1.228259,0.7688677,-0.3832867,2.086064,-2.897859e-05,1.214202,0.2031541,0.906333
87288,2561,7484,1.0,91.4999,0.1079974,3.22391,0.02078058,1.17804,0.7373004,-0.1388796,2.105542,-2.448472e-05,1.201199,0.2380781,0.9343985
87304,2577,5389,2.0,89.7397,0.1006146,3.316188,0.02111704,1.10863,0.7159538,-0.6061912,2.513381,-2.795707e-05,1.061159,0.2387401,0.8944934
87310,2583,5794,4.0,97.1886,0.1161048,2.263157,0.02257592,1.22358,0.6677676,-0.9685755,2.310098,-0.0001075986,1.209307,0.3124483,0.5928881
87314,2587,7379,1.0,101.465,0.1143557,2.274568,0.02343639,1.208408,0.7212327,-1.158571,2.390929,-0.0001573469,1.125737,0.2661331,0.5961247
87317,2590,9265,2.0,101.919,0.1143557,2.274568,0.02343639,1.208408,0.7212327,-1.158571,2.299052,1.694201e-06,0.84169,0.2661331,0.5961247
87320,2593,5130,3.0,100.542,0.1259794,2.44795,0.02060412,1.033612,0.7892956,-1.205133,2.373626,4.445984e-06,0.839812,0.2363252,0.6717902
87321,2594,7235,1.0,100.297,0.1259794,2.44795,0.02060412,1.033612,0.7892956,-1.205133,2.445503,-0.0001787751,0.9029799,0.2363252,0.6717902
87323,2596,5699,4.0,96.3194,0.126044,2.748284,0.01994826,0.9669817,0.8067077,-1.072278,2.573133,-0.0003050837,0.8456732,0.225325,0.7648114
87332,2605,8508,1.0,94.2077,0.1154099,2.447042,0.02022885,1.155253,0.661789,-0.5937109,2.600134,-0.0001561301,1.064912,0.3111732,0.6400217
87333,2606,8892,4.0,93.6695,0.1154099,2.447042,0.02022885,1.155253,0.661789,-0.5937109,2.790453,0.0001609343,1.062485,0.3111732,0.6400217
87334,2607,9984,4.0,94.1635,0.1081378,2.666039,0.0202714,1.077377,0.6492633,-1.192507,2.843946,0.0001762315,1.091349,0.3061453,0.6599484
87335,2608,6457,1.0,94.0948,0.1081378,2.666039,0.0202714,1.077377,0.6492633,-1.192507,2.734632,0.0003158332,1.022121,0.3061453,0.6599484
87342,2615,7271,3.0,91.7094,0.1270556,2.559501,0.01944253,1.230674,0.6856187,-0.288472,2.430295,8.312182e-05,1.043054,0.3130201,0.7575595
87344,2617,8553,9.0,90.4213,0.1656769,1.964379,0.02028319,1.184716,0.7001308,-0.1020016,2.237348,-1.186474e-05,1.012171,0.3806826,0.6482346
87345,2618,5540,1.0,90.1114,0.1656769,1.964379,0.02028319,1.184716,0.7001308,-0.1020016,2.14953,-5.631226e-05,0.9370606,0.3806826,0.6482346
87347,2620,9127,1.0,91.5935,0.1656769,1.964379,0.02028319,1.184716,0.7001308,-0.1020016,2.453076,-0.0003344183,1.013927,0.3806826,0.6482346
87352,2625,9758,1.0,91.5105,0.189135,1.928313,0.02098494,0.9160478,0.6934793,-0.6556317,2.381601,-0.0003148796,1.006814,0.4382578,0.6003183
87363,2636,7609,2.0,93.1166,0.1038507,3.370567,0.02037634,0.9328537,0.7820095,-1.018342,2.967665,9.819398e-05,0.722815,0.2041918,0.8938892
87368,2641,8381,2.0,91.1128,0.1038507,3.370567,0.02037634,0.9328537,0.7820095,-1.018342,2.675305,0.0001834353,1.019267,0.2041918,0.8938892
87378,2651,6562,1.0,94.0219,0.100693,2.931566,0.01896422,1.26065,0.7139378,-0.8892832,2.839326,-0.0004038791,1.030981,0.2360205,0.8026743
87383,2656,7261,10.0,97.8188,0.09034358,3.221844,0.01926132,1.229464,0.7225866,0.1049331,2.619095,-0.0005928882,0.9244329,0.2111519,0.8461578
87386,2659,9379,6.0,94.3184,0.07739607,3.954068,0.02322626,1.161099,0.7171368,0.3038588,2.207914,-0.0001956407,0.740466,0.1969072,1.013219
87387,2660,5743,1.0,94.3772,0.07739607,3.954068,0.02322626,1.161099,0.7171368,0.3038588,2.378884,-0.0002066917,0.7174491,0.1969072,1.013219
87389,2662,6558,3.0,95.531,0.08665109,3.726111,0.02460615,1.091578,0.7077219,0.05674359,2.316427,-0.0002617374,0.6521822,0.2234139,0.9452492
87390,2663,6532,19.0,92.5349,0.08665109,3.726111,0.02460615,1.091578,0.7077219,0.05674359,2.795364,-0.0001170524,0.810355,0.2234139,0.9452492
87391,2664,7061,1.0,91.8779,0.08665109,3.726111,0.02460615,1.091578,0.7077219,0.05674359,2.642893,-0.0001190065,0.8554246,0.2234139,0.9452492
87393,2666,5653,1.0,90.6065,0.08955325,3.575851,0.02410153,1.095251,0.7092959,-0.6777953,2.588689,0.0001753263,0.946003,0.227189,0.9045053
87401,2674,9192,7.0,92.3828,0.09675008,3.28328,0.02170605,1.154571,0.7046564,-1.326087,2.687468,0.0001564889,0.9786867,0.23986,0.8641131
87403,2676,8643,5.0,92.9369,0.1179267,2.620258,0.01997535,1.217428,0.7384811,-0.7071979,2.293852,3.871258e-05,1.209302,0.2540481,0.7532405
87408,2681,9306,5.0,90.7733,0.1386637,2.660016,0.0188994,1.074286,0.7849764,-0.6458856,3.078587,9.151158e-05,0.9455004,0.2567515,0.8203431
87409,2682,5037,2.0,90.2046,0.1386637,2.660016,0.0188994,1.074286,0.7849764,-0.6458856,2.845994,6.59867e-05,1.05631,0.2567515,0.8203431
87414,2687,9920,1.0,94.9325,0.1704141,1.948324,0.01947499,1.247224,0.7939484,-0.1895327,2.307917,7.773746e-05,1.370523,0.3022638,0.712542
87417,2690,9779,6.0,93.9035,0.1311077,2.776238,0.01955224,1.141305,0.7505173,-0.5500748,2.283454,3.110334e-05,1.307904,0.2686144,0.8505875
87421,2694,5110,1.0,93.6577,0.1514866,2.405303,0.02163158,1.177264,0.7749563,-0.3902924,2.823457,-0.0002400733,1.170555,0.2893351,0.7840309
87423,2696,6244,3.0,92.7147,0.1388682,2.91422,0.0201206,0.99533,0.807061,-0.8343423,2.867464,-0.0002397705,1.201291,0.245081,0.8956416
87424,2697,8064,1.0,94.4716,0.1388682,2.91422,0.0201206,0.99533,0.807061,-0.8343423,3.020573,-0.0001038108,1.22221,0.245081,0.8956416
87430,2703,5258,14.0,89.8283,0.2321723,1.714382,0.01879983,0.9462246,0.780319,-0.3116006,2.85108,4.342248e-05,1.055925,0.4132323,0.637973
87431,2704,5299,1.0,90.7728,0.2321723,1.714382,0.01879983,0.9462246,0.780319,-0.3116006,2.932203,-0.0001233914,1.010022,0.4132323,0.637973
87439,2712,6795,1.0,90.3641,0.230126,1.78327,0.01946163,0.904107,0.7908942,-0.6235712,2.780197,-0.000108701,1.011368,0.4000422,0.644257
87445,2718,9585,7.0,90.4912,0.230126,1.78327,0.01946163,0.904107,0.7908942,-0.6235712,2.138427,0.0002374879,1.069747,0.4000422,0.644257
87448,2721,8387,7.0,90.1571,0.230126,1.78327,0.01946163,0.904107,0.7908942,-0.6235712,2.428349,-6.854106e-05,1.131653,0.4000422,0.644257
87451,2724,7645,3.0,92.3573,0.2023452,2.049019,0.02020096,0.9065398,0.7217575,-0.629072,2.082109,4.574499e-05,0.7873558,0.4284426,0.6686003
87456,2729,7279,6.0,92.3335,0.210055,1.860423,0.02117963,0.8122849,0.7587226,-0.6276387,2.656339,0.0001285633,0.9286152,0.402805,0.5991083
87460,2733,7865,13.0,92.8612,0.1535571,2.592081,0.02210073,0.7116906,0.6866335,-0.6348438,2.597016,1.00806e-05,0.8395014,0.3739445,0.6848819
87462,2735,7895,3.0,93.1043,0.1535571,2.592081,0.02210073,0.7116906,0.6866335,-0.6348438,2.906965,-5.038861e-05,1.257493,0.3739445,0.6848819
87465,2738,6409,7.0,90.0035,0.1338532,3.115971,0.02222397,0.7711792,0.7852704,-0.6734575,2.938473,4.80153e-05,1.053603,0.2541498,0.8588189
87467,2740,8860,7.0,92.3385,0.08652442,3.983262,0.02335422,0.8078024,0.7777989,-0.8411696,2.998334,-0.0001204743,1.002335,0.182691,0.9884129
87472,2745,5153,3.0,90.4883,0.1333616,2.94994,0.02542415,0.9306213,0.7624866,-0.9894584,2.507719,3.266274e-05,1.066728,0.2742239,0.8190017
87485,2758,8068,2.0,91.7755,0.135706,3.093275,0.02562827,0.736737,0.8025962,-0.6351797,2.427447,-3.657455e-05,1.074915,0.2514565,0.8257062
87490,2763,9465,1.0,94.08,0.1707602,2.710567,0.02532632,0.83934,0.8138634,0.07088954,2.144983,6.329759e-05,1.170933,0.2970086,0.8239261
87502,2775,6497,1.0,93.1616,0.1045079,3.18551,0.02390629,1.083924,0.7622423,-0.4809549,2.211582,0.000351672,1.004968,0.2221263,0.842782
87504,2777,6258,9.0,96.0205,0.1179868,3.02411,0.02184078,0.9974887,0.7864178,-1.353996,2.709106,0.0005944453,1.057681,0.227134,0.8344327
87514,2787,7264,7.0,89.9629,0.1061169,3.344147,0.024473,1.166089,0.8081915,-0.7290262,2.375004,-7.617551e-05,0.9520462,0.2009175,0.9649185
87520,2793,6334,2.0,91.3652,0.1106278,3.384612,0.02298495,0.9984045,0.7957171,-0.4809395,2.437766,0.0002366136,0.978647,0.2120407,0.9489053
87521,2794,6678,2.0,90.9214,0.149249,2.448356,0.02396609,1.031997,0.7534371,-0.590268,2.385071,0.0002349699,0.9917999,0.3062694,0.7216374
87524,2797,5740,3.0,90.4835,0.1443789,2.647109,0.02240154,1.065459,0.8102157,-0.6909713,2.702143,-9.625508e-05,0.9824603,0.2550457,0.8177707
87531,2804,6516,1.0,92.4238,0.09114539,3.428635,0.02440107,1.166113,0.7882661,-0.6409403,3.046726,-0.0001094828,0.938405,0.186993,0.8926859
87537,2810,8342,1.0,98.5305,0.1965971,1.844589,0.02439839,0.9778747,0.8148202,-1.128311,2.95169,-0.0003791397,0.7007356,0.3338288,0.6235964
87540,2813,8277,1.0,96.4844,0.1662697,2.008905,0.02527992,0.9886891,0.6650518,-0.6073507,3.056323,-0.0003603373,0.6495451,0.4345386,0.5775339
87541,2814,8702,1.0,96.795,0.1662697,2.008905,0.02527992,0.9886891,0.6650518,-0.6073507,2.637718,-0.0003769913,0.6561118,0.4345386,0.5775339
87543,2816,9400,7.0,94.7488,0.1551075,2.247285,0.02586133,0.8981939,0.6487797,-0.8821192,2.127729,-0.0003032215,0.772584,0.4314717,0.5969735
87544,2817,7264,6.0,95.0365,0.1551075,2.247285,0.02586133,0.8981939,0.6487797,-0.8821192,2.242032,-0.000394649,0.8233558,0.4314717,0.5969735
87550,2823,8438,3.0,93.3447,0.225799,1.824296,0.02287678,0.7474786,0.6971714,-0.6304456,3.009812,-0.0001887397,0.7567536,0.5129534,0.5701461
87551,2824,9479,5.0,95.0981,0.225799,1.824296,0.02287678,0.7474786,0.6971714,-0.6304456,2.770555,-0.0005177549,0.8664559,0.5129534,0.5701461
87553,2826,6264,1.0,94.8486,0.2325549,1.766908,0.02336764,0.8398149,0.7985705,-0.9260911,2.651776,-0.0005353175,0.9006625,0.4023219,0.6100918
87556,2829,5661,1.0,91.8337,0.218838,1.86731,0.022451,0.8692647,0.7779342,-0.9429192,2.195737,-0.0002913259,0.9989849,0.3997695,0.6301318
87558,2831,7474,17.0,91.5816,0.2390908,1.821083,0.02232113,0.7874665,0.8019029,-0.7457073,2.06348,-0.0002396682,0.9858854,0.4075217,0.6231367
87560,2833,6843,7.0,90.9179,0.2328059,2.015331,0.02403395,0.7550761,0.7954408,-0.4734007,2.06965,-0.0002337163,0.970947,0.4069438,0.6598013
87565,2838,8656,21.0,90.0609,0.1576503,2.617389,0.02461149,1.006098,0.7928227,-0.2888766,2.029567,-0.0002392862,0.949098,0.2909883,0.8099961
87566,2839,8333,3.0,91.0244,0.1576503,2.617389,0.02461149,1.006098,0.7928227,-0.2888766,2.098097,-3.667141e-05,0.9442063,0.2909883,0.8099961
87568,2841,9301,1.0,94.014,0.1364311,2.465461,0.02340829,1.171366,0.7757412,0.04858318,2.41409,-0.0002287351,0.8330483,0.2666838,0.7430708
87576,2849,6719,3.0,91.5198,0.1452353,2.459632,0.02081739,1.159864,0.7984467,-1.258792,2.093952,0.0001028867,1.154888,0.2614782,0.7895067
87577,2850,7712,4.0,91.4666,0.1452353,2.459632,0.02081739,1.159864,0.7984467,-1.258792,2.255231,-0.00012227,0.9686252,0.2614782,0.7895067
87578,2851,8886,5.0,92.35,0.1247057,2.759607,0.02038696,1.202394,0.8058995,-1.453605,2.259297,-0.0001225491,0.9766148,0.2243921,0.8513248
87580,2853,5323,2.0,94.8373,0.1247057,2.759607,0.02038696,1.202394,0.8058995,-1.453605,2.193464,-3.61052e-05,0.7036293,0.2243921,0.8513248
87583,2856,7986,2.0,92.7882,0.1404722,2.226398,0.02331225,1.256998,0.7561746,-0.9390878,2.183263,0.0001319517,0.9435602,0.2875631,0.6959066
87592,2865,7385,3.0,90.3765,0.1919423,1.944571,0.02057051,0.8703415,0.6903033,-0.4576589,2.870932,-5.240358e-05,1.109839,0.4473213,0.5984463
87593,2866,6668,3.0,91.4977,0.1592769,2.444903,0.02082247,0.9749676,0.7335429,-0.5688145,2.829471,-5.95587e-05,1.117988,0.3359013,0.7407639
87604,2877,7456,4.0,94.1847,0.1678042,2.222086,0.01975672,0.9863686,0.6522329,-0.6245456,2.183399,-0.0002633111,1.154146,0.442411,0.6652092
87605,2878,8357,7.0,93.1251,0.1678042,2.222086,0.01975672,0.9863686,0.6522329,-0.6245456,2.182353,-0.0001017525,1.077819,0.442411,0.6652092
87608,2881,6248,1.0,90.5822,0.1949478,1.99088,0.01907521,0.8930984,0.6594087,-0.2211419,2.572388,2.035042e-06,1.116023,0.4936922,0.6191959
87615,2888,8913,3.0,91.6199,0.2003267,1.942394,0.02247669,0.9903271,0.7514159,-0.9153099,2.305121,2.739212e-05,1.164111,0.3957445,0.6558873
87616,2889,6196,4.0,91.692,0.2003267,1.942394,0.02247669,0.9903271,0.7514159,-0.9153099,2.080347,7.662151e-06,1.216969,0.3957445,0.6558873
87620,2893,6296,8.0,92.6861,0.1132972,3.027167,0.02481489,1.282865,0.7952862,-1.101509,2.026071,-3.664334e-05,1.261547,0.2193843,0.9088168
87626,2899,6427,1.0,93.6958,0.1266319,2.649813,0.02548933,1.196638,0.8069285,-1.01641,2.937652,0.0003113681,1.120761,0.2346145,0.7802133
87631,2904,6032,5.0,94.7295,0.1690907,1.886469,0.020404,1.072638,0.7635136,-0.8639338,3.040621,0.0003095976,1.098988,0.3261649,0.6162863
87632,2905,5638,2.0,94.7562,0.1189799,2.604122,0.02010934,1.197926,0.722592,-1.311054,3.061304,0.0003122813,1.11553,0.2676171,0.739435
87633,2906,5238,1.0,93.5837,0.1288378,2.430492,0.01947606,1.217365,0.7100247,-0.8414695,3.055299,0.0003038734,1.089278,0.2954724,0.7206879
87634,2907,5226,1.0,91.9544,0.1442112,2.305002,0.02068999,1.14415,0.7052113,-0.3751007,3.06222,0.0003070069,1.065328,0.3328729,0.6947168
87635,2908,5049,2.0,93.0553,0.1195321,2.396583,0.02120676,1.178296,0.6422127,-0.2721377,3.104571,0.0003175897,1.04725,0.3427989,0.6331507
87644,2917,5717,1.0,92.5221,0.1423782,2.754017,0.02023269,0.9496367,0.7447556,0.1537524,2.679935,2.445331e-05,1.108147,0.294333,0.8067814
87652,2925,5196,7.0,91.8193,0.1110919,3.477299,0.02076519,0.8300335,0.8196362,-0.7450799,3.053241,-0.0002179758,1.116806,0.1972322,0.9487651
87661,2934,7317,1.0,90.088,0.09530842,3.69457,0.02039791,0.9958379,0.819016,-0.7869362,2.039888,8.202671e-05,1.068153,0.1734536,1.02054
87664,2937,5101,1.0,89.8157,0.1369663,2.934706,0.01988557,0.9791547,0.8198971,-0.1633664,2.267183,-0.0001487599,0.9814098,0.2342884,0.8946555
87681,2954,5714,8.0,91.0352,0.167678,2.262277,0.01973022,0.9582225,0.6634131,-0.09175795,2.425523,0.0001276517,0.8416325,0.4272782,0.6746631
87691,2964,8628,7.0,90.7404,0.2094741,1.837559,0.01890201,0.8455168,0.7221944,-0.4598375,2.712274,-1.862629e-05,0.8939804,0.4391022,0.5997074
87694,2967,7886,6.0,91.2132,0.1825847,1.956093,0.01962355,1.089374,0.7036505,-0.3060646,2.432281,-1.05003e-05,0.9749819,0.4097002,0.6554799
87698,2971,6942,2.0,89.9879,0.1506921,2.335549,0.02044932,1.114867,0.7463391,-0.3081875,2.388949,9.745828e-06,0.9451728,0.3083999,0.7295374
87702,2975,5662,1.0,92.8418,0.1715421,1.86668,0.02024517,1.180889,0.7698916,0.2884921,2.298272,-2.281191e-05,1.060959,0.324651,0.652163
87708,2981,9936,2.0,92.7222,0.1403248,2.387124,0.01938716,1.046989,0.7151254,0.1304616,2.153653,0.0001083471,1.035866,0.3135603,0.6915956
87714,2987,9162,2.0,92.4212,0.08085878,3.585411,0.02080426,1.119969,0.6616803,0.1520068,2.28779,6.652982e-05,1.13388,0.2336736,0.8651038
87720,2993,7634,10.0,91.3643,0.06345369,4.433241,0.01930642,1.006844,0.7518901,-0.07470546,2.835117,0.0001506559,0.9703692,0.1475297,1.086609
87723,2996,6097,6.0,90.8601,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.375827,9.132913e-05,1.036567,0.1206704,1.311498
87725,2998,9011,1.0,91.7088,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.246124,-0.000114322,1.144216,0.1206704,1.311498
87727,3000,6450,8.0,91.9541,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.186367,-0.0001312595,1.189608,0.1206704,1.311498
87728,3001,6466,9.0,91.6396,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.695227,-0.0001731063,1.099321,0.1206704,1.311498
87730,3003,7818,7.0,90.7923,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.465216,-1.077414e-06,1.003706,0.1206704,1.311498
87734,3007,7063,16.0,91.0791,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.1683,0.0001279187,1.084746,0.1206704,1.311498
87735,3008,6641,1.0,91.2383,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.480096,0.0001601958,1.060479,0.1206704,1.311498
87736,3009,7560,2.0,91.4091,0.06006884,4.768552,0.01876398,1.147798,0.8115592,0.02411189,2.799871,1.591954e-05,1.043801,0.1206704,1.311498
87738,3011,8855,8.0,94.187,0.05916784,4.743604,0.02000217,1.217866,0.8097734,0.5811959,2.877703,0.000254303,1.145672,0.1217175,1.298786
87743,3016,8657,17.0,90.8941,0.07614491,4.070334,0.01885775,1.228567,0.8003688,-0.09173659,2.28289,0.0001102355,1.171763,0.1493104,1.161188
87755,3028,8055,1.0,94.5157,0.07907476,4.067283,0.02244206,1.032462,0.7460207,-0.1608924,2.641302,-0.000199913,0.9599637,0.1835622,1.051414
87756,3029,7636,1.0,94.2954,0.07907476,4.067283,0.02244206,1.032462,0.7460207,-0.1608924,2.403367,-0.0003047185,1.012239,0.1835622,1.051414
87757,3030,5362,5.0,94.9175,0.07907476,4.067283,0.02244206,1.032462,0.7460207,-0.1608924,2.186831,-0.0004124536,0.9981643,0.1835622,1.051414
87758,3031,6306,11.0,94.3824,0.07870664,4.002548,0.02291011,1.170127,0.7352701,0.4672947,2.116888,-0.0004312792,0.9694815,0.1891541,1.063623
87759,3032,7482,8.0,95.9924,0.07870664,4.002548,0.02291011,1.170127,0.7352701,0.4672947,2.315549,-0.0004105596,0.7919038,0.1891541,1.063623
87761,3034,9795,2.0,95.0956,0.07449074,3.776111,0.02125198,1.299592,0.6863774,0.4658573,2.360336,-0.0001560507,0.8084811,0.2045935,0.9601146
87766,3039,8152,8.0,92.5992,0.1073355,3.164803,0.01957348,1.278819,0.7654271,0.4118823,2.10305,7.161107e-06,0.8283167,0.2177125,0.9660445
87772,3045,9631,4.0,98.0328,0.08416696,3.379008,0.02073652,1.277918,0.7484036,-0.06906195,2.125614,-3.34365e-05,0.7464952,0.1884416,0.8806687
87778,3051,5162,1.0,93.7555,0.1630761,1.943263,0.01879166,1.270768,0.7458343,0.2892559,2.761181,0.0001534011,0.8583369,0.3281001,0.6870983
87780,3053,8041,8.0,93.3153,0.1630761,1.943263,0.01879166,1.270768,0.7458343,0.2892559,2.732776,8.438643e-05,0.8038009,0.3281001,0.6870983
87791,3064,5680,1.0,91.8905,0.1663392,2.187226,0.02000677,1.125281,0.80404,0.2589319,2.590961,-2.198949e-05,0.9774014,0.2892433,0.7427264
87793,3066,8151,2.0,91.6646,0.1663392,2.187226,0.02000677,1.125281,0.80404,0.2589319,2.285732,0.0001188889,1.13709,0.2892433,0.7427264
87803,3076,7655,2.0,92.1334,0.08212995,3.942716,0.02035443,1.043604,0.8104393,-1.035111,2.807608,-0.0003319909,1.131613,0.1570138,1.052681
87805,3078,8932,11.0,90.5426,0.06758582,4.127894,0.02030409,1.133608,0.7101614,-0.6418674,3.129777,-0.0001080824,0.9309068,0.1755481,1.010293
87822,3095,6166,9.0,91.1598,0.0811974,3.785096,0.02309241,1.119587,0.7432445,-0.8014012,2.296422,0.0001334332,1.172967,0.1899558,0.9578728
87825,3098,8291,3.0,90.4052,0.0811974,3.785096,0.02309241,1.119587,0.7432445,-0.8014012,2.572823,-8.073156e-06,1.060866,0.1899558,0.9578728
87826,3099,8885,3.0,90.8783,0.05856114,4.662011,0.02247725,0.9389835,0.7474787,-0.7956856,2.696933,9.575402e-06,1.049391,0.1461947,1.078878
87836,3109,6477,19.0,93.1296,0.06072064,4.742762,0.02392032,0.9630206,0.7938478,-0.9245591,2.652625,-1.730342e-05,1.34231,0.1353314,1.150923
87841,3114,6394,8.0,93.1382,0.06151846,4.752368,0.02291712,0.8663402,0.8048107,-1.316052,2.753759,0.0001367183,1.281556,0.1313526,1.142437
87844,3117,6743,34.0,94.808,0.06591751,4.561422,0.02016445,0.7395112,0.7558136,-0.783598,3.087293,3.294166e-05,1.289929,0.151817,1.085987
87848,3121,9378,2.0,94.6181,0.09675292,3.738148,0.02177108,0.8681834,0.7386,-1.000049,2.960511,-0.0001196874,1.246363,0.2184447,0.9780956
87859,3132,6230,5.0,91.3997,0.1507749,2.330451,0.02202114,0.9230273,0.6815026,-0.3563491,2.324155,4.866176e-05,1.038623,0.3734348,0.6441858
87860,3133,6195,1.0,91.8218,0.1507749,2.330451,0.02202114,0.9230273,0.6815026,-0.3563491,2.111026,1.660074e-05,1.09888,0.3734348,0.6441858
87861,3134,9380,3.0,91.984,0.1507749,2.330451,0.02202114,0.9230273,0.6815026,-0.3563491,2.391483,0.0002395403,1.035247,0.3734348,0.6441858
87862,3135,8568,4.0,92.0261,0.1416883,2.360091,0.02375422,1.100137,0.6923491,0.2877081,2.284099,0.0002194597,1.009647,0.3464851,0.6730896
87864,3137,6754,2.0,90.9194,0.1272392,2.545335,0.02307646,1.149663,0.6843996,-0.1354337,2.028113,9.761636e-05,1.046369,0.3222862,0.7056783
87877,3150,9474,13.0,90.7672,0.1583257,2.210149,0.01917607,1.103889,0.6748351,-0.4427386,2.202197,-0.0002012212,0.960808,0.3911836,0.6844597
87883,3156,7425,3.0,92.2772,0.09141774,3.1468,0.02086365,1.116248,0.677296,-1.140637,2.791264,-0.0001537906,1.037876,0.24617,0.7621723
87886,3159,8500,2.0,90.5328,0.1051678,3.08751,0.02087387,0.9904537,0.6483639,-0.6094431,2.829722,-0.0002634178,1.005039,0.3013633,0.7707948
87897,3170,9282,4.0,90.0739,0.1274686,2.584542,0.02172208,1.088691,0.6664545,-0.4772226,2.101843,-0.0001728418,1.098015,0.337343,0.7042116
87906,3179,6206,2.0,93.615,0.1986926,2.116564,0.02314136,0.7221405,0.7155464,-1.122081,2.389278,-0.0002509084,1.046621,0.4345219,0.6197207
87908,3181,9697,1.0,92.7733,0.1986926,2.116564,0.02314136,0.7221405,0.7155464,-1.122081,2.694272,-7.363015e-05,0.9843895,0.4345219,0.6197207
87909,3182,5420,2.0,93.0927,0.1986926,2.116564,0.02314136,0.7221405,0.7155464,-1.122081,2.679233,0.0001265613,1.027071,0.4345219,0.6197207
87910,3183,8061,2.0,93.2395,0.2193434,1.962977,0.0227294,0.7887226,0.7582473,-1.254857,2.59928,0.0001083832,1.049358,0.4221612,0.6309333
87920,3193,7605,11.0,91.433,0.2326494,1.8278,0.0204279,0.7874133,0.7465826,-0.2085361,2.999361,0.0002665202,0.8463526,0.4551992,0.6104465
87933,3206,7816,5.0,90.8239,0.2149721,1.882759,0.02003088,0.8445339,0.7697745,-0.2742852,2.446669,2.199781e-05,1.100737,0.3976813,0.6289562
87939,3212,9600,1.0,91.547,0.150772,2.54582,0.01934063,0.845269,0.7562098,-1.230058,2.380819,-0.0001033132,0.9907784,0.2986024,0.7262773
87950,3223,6717,4.0,90.327,0.1738062,1.969054,0.02466621,1.014185,0.6703688,-0.2825801,2.682679,4.961054e-05,1.128675,0.4430775,0.590278
87953,3226,7947,1.0,90.2126,0.1488973,2.314492,0.02613796,1.093344,0.6886681,-0.2375202,2.217453,-4.931524e-05,1.051902,0.3704255,0.6635805
87956,3229,8477,11.0,90.6314,0.1393683,2.595962,0.02180111,0.9327505,0.6698443,0.1663098,2.379678,-4.072223e-05,1.006026,0.3606345,0.7035375
87960,3233,6999,10.0,92.1433,0.1755916,2.265716,0.02259068,0.9892442,0.7237844,0.2825361,2.870455,-0.000196393,0.9662497,0.3795382,0.7085774
