,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
27320,3087,12441,8.0,91.1684,0.1857866,2.129603,0.02365515,0.8446969,0.6408475,-0.04644723,2.376893,-0.000112185,1.158336,0.5115491,0.6121316
27328,3095,14067,8.0,93.7423,0.1682925,2.185166,0.02509549,1.11792,0.7617195,-1.019504,2.162368,0.000439655,1.115318,0.3344133,0.7060948
27329,3096,13950,1.0,94.9375,0.1682925,2.185166,0.02509549,1.11792,0.7617195,-1.019504,2.095462,0.000517673,1.167214,0.3344133,0.7060948
27331,3098,12289,1.0,98.508,0.1404709,2.811676,0.02524402,1.105356,0.7497326,-0.9394233,2.061522,0.000562875,1.120782,0.2959604,0.8522844
27333,3100,14219,1.0,94.9902,0.1675386,2.274549,0.02477099,0.9463059,0.7425841,-0.6146332,2.123844,0.0005749127,1.095239,0.3499144,0.6752577
27335,3102,10269,6.0,94.8309,0.1465283,2.691591,0.02312196,1.0361,0.7250833,0.03277649,2.134058,0.0005599288,1.053922,0.3239102,0.8034433
27339,3106,14892,2.0,91.6284,0.07796222,3.671127,0.02219438,1.198448,0.6588405,-0.2840085,2.165864,0.0002988258,0.8402832,0.2322219,0.8909217
27347,3114,12398,4.0,91.3865,0.07796222,3.671127,0.02219438,1.198448,0.6588405,-0.2840085,2.191892,-0.0003221741,1.169938,0.2322219,0.8909217
27348,3115,14933,4.0,92.0092,0.08769873,3.401835,0.02376077,1.198124,0.6844157,-0.379893,2.147007,-0.0003203155,1.181724,0.2393204,0.8460163
27349,3116,13688,1.0,92.9867,0.08769873,3.401835,0.02376077,1.198124,0.6844157,-0.379893,2.282264,-0.0003574619,1.223031,0.2393204,0.8460163
27352,3119,13213,8.0,91.1398,0.08769873,3.401835,0.02376077,1.198124,0.6844157,-0.379893,2.910338,-0.0002109836,0.986495,0.2393204,0.8460163
27353,3120,10650,1.0,91.2509,0.08769873,3.401835,0.02376077,1.198124,0.6844157,-0.379893,2.527524,0.000245364,0.945225,0.2393204,0.8460163
27355,3122,14302,4.0,91.2674,0.08769873,3.401835,0.02376077,1.198124,0.6844157,-0.379893,2.049813,0.0002024577,0.8730263,0.2393204,0.8460163
27360,3127,12405,8.0,91.5,0.08209946,3.653845,0.02249842,1.123217,0.6602439,-0.4729895,2.889934,-3.061603e-05,0.7971784,0.241424,0.8914475
27364,3131,12443,1.0,94.5095,0.07104518,4.098239,0.02307487,1.114196,0.6618065,-0.5050482,2.415146,-0.0001006105,0.844756,0.2163626,0.9889024
27365,3132,11319,13.0,93.6164,0.07104518,4.098239,0.02307487,1.114196,0.6618065,-0.5050482,2.392004,-0.0003417926,0.8056899,0.2163626,0.9889024
27370,3137,12763,12.0,92.5697,0.05846893,4.640154,0.02208693,1.062231,0.7107,-1.620543,2.076947,-0.0002511217,0.9264785,0.160762,1.111187
27373,3140,12041,5.0,93.0458,0.05846893,4.640154,0.02208693,1.062231,0.7107,-1.620543,2.297313,0.0001175423,1.014184,0.160762,1.111187
27374,3141,11506,5.0,92.2122,0.05241036,4.844775,0.02411418,1.016881,0.732034,-1.76955,2.289796,0.0001267704,1.026055,0.1440053,1.085727
27376,3143,13593,3.0,92.3795,0.05241036,4.844775,0.02411418,1.016881,0.732034,-1.76955,2.126142,9.755187e-06,0.9108824,0.1440053,1.085727
27378,3145,14355,11.0,90.6153,0.06399853,4.365173,0.02213273,1.131512,0.7292351,-1.565227,2.036316,0.0001292803,0.9720367,0.163178,1.070926
27379,3146,11379,18.0,90.665,0.06399853,4.365173,0.02213273,1.131512,0.7292351,-1.565227,2.00435,0.0001224893,1.038417,0.163178,1.070926
27381,3148,11123,3.0,92.3033,0.05918078,4.358296,0.02249281,1.124944,0.7169765,-1.804461,2.113372,0.0001997063,0.9851772,0.160134,0.9925678
27384,3151,11604,1.0,93.5227,0.07087737,4.263904,0.02378338,1.090557,0.7210736,-1.406553,2.045985,0.0001600386,1.15222,0.1832973,1.069419
27386,3153,12546,4.0,96.6211,0.07031322,4.482808,0.02498117,1.088564,0.7619009,-1.57375,2.019179,0.0002919665,1.210483,0.1652708,1.178599
27387,3154,12448,3.0,94.1422,0.06201824,4.549634,0.02475683,1.174854,0.7024413,-1.263397,2.020037,0.0002856581,1.190068,0.1771686,1.126188
27395,3162,11560,9.0,92.1007,0.05620572,4.79738,0.0237564,1.067734,0.7282792,-1.504873,2.111759,4.964379e-05,0.8526862,0.1519753,1.147318
27403,3170,13759,19.0,92.7705,0.07111833,4.230967,0.02054838,1.157248,0.8195584,-2.367636,2.014736,0.0002057913,1.108833,0.1374336,1.137434
27404,3171,10037,15.0,92.3511,0.07111833,4.230967,0.02054838,1.157248,0.8195584,-2.367636,2.011092,0.0001203828,1.063578,0.1374336,1.137434
27409,3176,11555,3.0,93.8372,0.05670957,4.506356,0.02154609,1.224862,0.7530986,-2.204163,3.05153,-3.001335e-05,1.074461,0.1391144,1.087479
27410,3177,10645,12.0,96.0762,0.05236505,4.626706,0.02230314,1.184802,0.7985421,-2.416787,3.042895,-2.498137e-05,1.088856,0.1181056,1.058588
27411,3178,12528,2.0,93.253,0.05753495,4.586747,0.02039888,1.206246,0.7984083,-2.06171,3.05045,-3.624312e-05,1.067125,0.1232681,1.15978
27421,3188,14538,1.0,93.8205,0.05297647,4.522533,0.01913702,1.186383,0.7237165,-1.74034,2.720202,-0.0001119114,1.20763,0.1389126,1.042622
27432,3199,14996,7.0,93.0622,0.0513485,4.70472,0.01920226,1.272016,0.7774926,-1.923854,2.286008,0.0001171348,1.015728,0.1177759,1.157554
27434,3201,13830,7.0,93.6506,0.0513485,4.70472,0.01920226,1.272016,0.7774926,-1.923854,2.861553,-3.655895e-08,1.156577,0.1177759,1.157554
27438,3205,14408,8.0,92.1946,0.0513485,4.70472,0.01920226,1.272016,0.7774926,-1.923854,2.605472,4.305864e-05,1.01602,0.1177759,1.157554
27440,3207,14520,5.0,93.3708,0.0513485,4.70472,0.01920226,1.272016,0.7774926,-1.923854,2.214614,0.0003106466,1.075183,0.1177759,1.157554
27444,3211,10292,10.0,91.1403,0.04942266,4.903896,0.02083675,1.237473,0.7309207,-1.793989,2.032791,0.0001714472,0.9981726,0.1327173,1.189123
27451,3218,14808,11.0,92.5409,0.0429116,4.922109,0.01969088,1.222586,0.6593363,-1.845578,2.551878,0.0002220005,0.8993199,0.1454867,1.058404
27455,3222,14370,7.0,93.8159,0.0429116,4.922109,0.01969088,1.222586,0.6593363,-1.845578,2.727239,0.0002188565,0.8204781,0.1454867,1.058404
27467,3234,11768,1.0,91.9603,0.0429116,4.922109,0.01969088,1.222586,0.6593363,-1.845578,2.551704,0.0001740793,1.028516,0.1454867,1.058404
27468,3235,13833,1.0,92.3691,0.0429116,4.922109,0.01969088,1.222586,0.6593363,-1.845578,2.838026,1.583127e-05,1.093166,0.1454867,1.058404
27469,3236,13199,6.0,92.5241,0.04491087,4.741474,0.02014381,1.228999,0.6723102,-1.68599,2.821209,1.556825e-05,1.084462,0.1453511,1.004672
27471,3238,10494,7.0,93.1862,0.04491087,4.741474,0.02014381,1.228999,0.6723102,-1.68599,2.877703,-1.316073e-05,0.9664879,0.1453511,1.004672
27472,3239,11780,2.0,93.3683,0.04491087,4.741474,0.02014381,1.228999,0.6723102,-1.68599,2.871814,6.004979e-05,0.9156521,0.1453511,1.004672
27473,3240,12390,3.0,93.2007,0.04491087,4.741474,0.02014381,1.228999,0.6723102,-1.68599,2.885688,-3.444669e-07,0.9889255,0.1453511,1.004672
27474,3241,11970,5.0,94.0524,0.0493092,4.993132,0.02058149,1.150088,0.7077242,-1.524153,2.894922,6.413225e-07,0.9837155,0.1408236,1.202945
27479,3246,10010,2.0,92.062,0.0493092,4.993132,0.02058149,1.150088,0.7077242,-1.524153,2.262679,0.0002328211,0.9411321,0.1408236,1.202945
27480,3247,11648,9.0,91.4216,0.0493092,4.993132,0.02058149,1.150088,0.7077242,-1.524153,2.321366,-8.909626e-05,0.9375028,0.1408236,1.202945
27482,3249,12397,9.0,92.796,0.0493092,4.993132,0.02058149,1.150088,0.7077242,-1.524153,2.137321,-0.0002239687,1.021889,0.1408236,1.202945
27486,3253,14957,3.0,91.5486,0.0494678,4.895873,0.02076872,1.188921,0.7342225,-1.79823,2.424711,0.0001975511,1.027484,0.1314838,1.165916
27487,3254,13794,5.0,91.2745,0.05826987,4.600514,0.02045757,1.20819,0.7870406,-1.66873,2.381256,0.0001899858,1.024178,0.1281359,1.17888
27490,3257,10767,1.0,91.5335,0.0601547,4.256867,0.0193702,1.276119,0.7143559,-1.281466,2.186588,0.000143472,1.150002,0.1571004,1.046018
27495,3262,11483,1.0,91.9038,0.0585746,4.381175,0.02090351,1.220049,0.7270208,-1.319688,2.294959,-0.0001362594,1.207242,0.1515861,1.050356
27497,3264,12485,5.0,92.0396,0.06087074,4.613993,0.0239771,1.172065,0.7669961,-1.165191,2.254575,-0.0001324109,1.209415,0.1453246,1.165968
27502,3269,10398,1.0,92.5382,0.05869049,4.471353,0.02295821,1.175919,0.7812062,-1.544478,2.174658,6.292659e-05,1.143824,0.1348437,1.067532
27503,3270,12920,7.0,90.8811,0.05366218,4.887576,0.02399925,1.17067,0.810639,-1.193301,2.152515,5.700856e-05,1.131017,0.119162,1.204405
27506,3273,12832,1.0,90.5433,0.05366218,4.887576,0.02399925,1.17067,0.810639,-1.193301,2.558412,6.005525e-05,0.9173112,0.119162,1.204405
27511,3278,13288,7.0,92.7092,0.04802812,4.842057,0.02321239,1.211852,0.7699303,-1.621363,2.995332,-1.889061e-05,0.959072,0.1212644,1.089769
27518,3285,10355,2.0,92.0552,0.05357221,4.950417,0.02315586,1.219313,0.8082673,-1.92872,2.074388,5.114934e-05,1.208108,0.1184336,1.277073
27520,3287,12594,1.0,91.8643,0.05357221,4.950417,0.02315586,1.219313,0.8082673,-1.92872,2.178114,-3.688925e-05,1.112116,0.1184336,1.277073
27527,3294,10742,6.0,92.1845,0.05357221,4.950417,0.02315586,1.219313,0.8082673,-1.92872,2.228672,-0.0001769744,0.9321346,0.1184336,1.277073
27530,3297,11116,1.0,90.9221,0.05116927,4.914157,0.02465602,1.265698,0.7840339,-1.43457,2.264537,-3.443532e-06,0.8776481,0.1243993,1.203826
27532,3299,14428,1.0,91.519,0.05116927,4.914157,0.02465602,1.265698,0.7840339,-1.43457,2.564622,-0.0001224087,0.876651,0.1243993,1.203826
27534,3301,13556,8.0,90.8215,0.05116927,4.914157,0.02465602,1.265698,0.7840339,-1.43457,2.299439,-9.794144e-05,1.000114,0.1243993,1.203826
27538,3305,12418,19.0,92.3963,0.05116927,4.914157,0.02465602,1.265698,0.7840339,-1.43457,2.106465,-0.0003563194,0.9135018,0.1243993,1.203826
27541,3308,13304,3.0,91.6231,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.249548,-0.0002601212,1.000768,0.13972,1.113173
27545,3312,10083,1.0,91.8538,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.701716,0.0001364744,0.9325796,0.13972,1.113173
27548,3315,11474,1.0,91.2476,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.315549,-5.770016e-05,1.086925,0.13972,1.113173
27561,3328,13235,7.0,91.8781,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.704735,3.423844e-05,1.138289,0.13972,1.113173
27562,3329,13179,1.0,91.5014,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.42511,0.0001032407,1.137389,0.13972,1.113173
27563,3330,12872,1.0,92.2356,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.952457,-5.041872e-05,1.066038,0.13972,1.113173
27564,3331,11403,9.0,92.6141,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.895595,0.0001518075,1.140322,0.13972,1.113173
27565,3332,11677,7.0,94.136,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.956694,-7.41719e-05,1.294452,0.13972,1.113173
27579,3346,14004,1.0,96.1136,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.676782,0.0004401603,0.7458905,0.13972,1.113173
27581,3348,14221,1.0,95.4125,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.698896,0.00013006,0.6647407,0.13972,1.113173
27591,3358,13769,8.0,92.5464,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.67346,0.0001463572,0.8483691,0.13972,1.113173
27596,3363,13043,1.0,91.0708,0.04848286,4.857937,0.02502589,1.293073,0.7285086,-1.561369,2.326204,-5.311179e-05,1.014367,0.13972,1.113173
27601,3368,12475,1.0,91.0509,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.327353,-9.831597e-05,1.01215,0.1413598,1.122094
27602,3369,13435,1.0,91.9239,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.587182,-0.0002013364,1.03462,0.1413598,1.122094
27605,3372,14311,9.0,91.873,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.392364,-0.0001976711,0.9275473,0.1413598,1.122094
27606,3373,12093,9.0,91.6192,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.197781,-0.0002430698,1.041196,0.1413598,1.122094
27608,3375,12397,8.0,91.5094,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.544275,4.528676e-05,0.9813236,0.1413598,1.122094
27610,3377,14530,8.0,90.698,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.017104,4.420941e-05,0.9714894,0.1413598,1.122094
27619,3386,10962,8.0,91.195,0.04899396,4.859928,0.02484126,1.282906,0.7258635,-1.642577,2.218151,-6.602248e-06,0.916538,0.1413598,1.122094
27621,3388,10303,4.0,92.3319,0.05767433,4.504997,0.02222984,1.239236,0.734619,-1.806153,2.236579,-0.0002814945,0.9877513,0.1492561,1.096869
27622,3389,11021,1.0,91.7948,0.05767433,4.504997,0.02222984,1.239236,0.734619,-1.806153,2.242897,-0.0001970012,1.087578,0.1492561,1.096869
27627,3394,11004,12.0,91.6292,0.049422,4.757368,0.02036782,1.148313,0.7272743,-1.40718,2.921847,-0.0001068966,1.007618,0.1331636,1.075611
27630,3397,10058,3.0,90.8709,0.05101553,4.81261,0.02375028,1.149804,0.7331776,-0.6182733,3.021502,-0.0001795153,0.9811556,0.1402847,1.095778
27631,3398,14139,7.0,91.6869,0.05101553,4.81261,0.02375028,1.149804,0.7331776,-0.6182733,2.808194,-0.000292706,0.956386,0.1402847,1.095778
27633,3400,14980,9.0,93.2629,0.05283277,4.683993,0.02425392,1.126363,0.7177616,-0.984111,2.566047,-0.0004206383,1.071272,0.1508804,1.04282
27637,3404,10439,8.0,92.4906,0.06046551,4.427055,0.02517753,1.25227,0.7295549,-0.9705475,2.599047,-0.0002980455,0.9006538,0.1621176,1.069075
27647,3414,14688,7.0,94.2088,0.04971652,4.667847,0.02312454,1.144008,0.6696101,-0.790162,2.916821,-0.000402375,0.8547954,0.1638913,0.9937608
27654,3421,12428,1.0,93.1581,0.05431645,4.441873,0.02443163,1.261473,0.6992232,-0.8774958,2.814049,-0.0003540379,0.9714848,0.1623851,0.9873113
27655,3422,10933,7.0,92.9474,0.05431645,4.441873,0.02443163,1.261473,0.6992232,-0.8774958,2.853764,-0.0002114744,0.8510063,0.1623851,0.9873113
27662,3429,12288,3.0,92.7061,0.05604222,4.568727,0.02436141,1.140276,0.7170633,-0.965204,2.529444,0.0003733578,0.888163,0.1576254,1.03863
27663,3430,13921,8.0,92.5444,0.05604222,4.568727,0.02436141,1.140276,0.7170633,-0.965204,2.997252,0.0004135031,0.9402423,0.1576254,1.03863
27665,3432,14741,6.0,91.0207,0.05604222,4.568727,0.02436141,1.140276,0.7170633,-0.965204,3.09255,0.0002187713,1.10269,0.1576254,1.03863
27671,3438,10206,4.0,92.1627,0.05087439,4.521765,0.024728,1.22172,0.6669187,-0.697541,2.738453,1.754678e-06,1.08505,0.171425,0.9486787
27675,3442,13062,9.0,90.7356,0.05808499,4.53241,0.0259472,1.194066,0.6848098,-1.009489,2.222996,0.0002425969,1.041048,0.1805602,1.047699
27677,3444,11142,5.0,92.8861,0.07202983,3.929014,0.02614598,1.286367,0.6614564,-1.144774,2.211336,0.0002523592,0.9913262,0.2258615,0.948159
27680,3447,12391,9.0,93.6801,0.07202983,3.929014,0.02614598,1.286367,0.6614564,-1.144774,2.254088,2.993319e-05,1.090108,0.2258615,0.948159
27684,3451,14069,4.0,90.7317,0.0607097,4.408492,0.02452435,1.103685,0.6787012,-1.027765,2.89635,1.022674e-05,1.123693,0.1864343,1.004091
27687,3454,11964,1.0,90.4044,0.0607097,4.408492,0.02452435,1.103685,0.6787012,-1.027765,2.5992,-9.456195e-05,1.13831,0.1864343,1.004091
27688,3455,11697,4.0,91.0098,0.0607097,4.408492,0.02452435,1.103685,0.6787012,-1.027765,2.368408,-5.684161e-05,1.000207,0.1864343,1.004091
27692,3459,11764,8.0,91.4466,0.05934244,4.245535,0.02421088,1.156899,0.6465349,-0.3389309,2.941226,-0.000149129,0.8608277,0.2014258,0.9211964
27693,3460,13537,1.0,91.6431,0.05934244,4.245535,0.02421088,1.156899,0.6465349,-0.3389309,2.77683,-0.0001232493,1.02685,0.2014258,0.9211964
27707,3474,13811,11.0,91.0506,0.05639374,4.553241,0.02609557,1.209755,0.7122476,0.001774042,2.573526,-2.581519e-06,0.9760843,0.1638754,1.042338
27708,3475,14195,1.0,91.3782,0.05639374,4.553241,0.02609557,1.209755,0.7122476,0.001774042,2.237012,-7.553361e-05,1.059886,0.1638754,1.042338
27716,3483,13128,1.0,92.3924,0.05639374,4.553241,0.02609557,1.209755,0.7122476,0.001774042,2.881194,2.298263e-05,0.9871277,0.1638754,1.042338
27718,3485,11292,7.0,92.001,0.05472074,4.39368,0.02368715,1.241367,0.6878112,-0.4927694,2.991459,-2.731935e-05,0.9647401,0.1670993,0.9681937
27720,3487,11099,24.0,93.6506,0.06335319,4.583828,0.0232642,1.176625,0.7720147,-0.2219991,2.916067,-4.070069e-08,0.7987609,0.1464103,1.199783
27722,3489,10464,3.0,91.117,0.06335319,4.583828,0.0232642,1.176625,0.7720147,-0.2219991,2.470179,5.875388e-05,0.9293047,0.1464103,1.199783
27723,3490,14225,2.0,91.728,0.05825115,4.619,0.02200839,1.143016,0.804391,-0.6984663,2.492057,6.329885e-05,0.9524897,0.1250356,1.141507
27726,3493,10053,11.0,91.7746,0.07034384,4.377004,0.02143608,1.158209,0.7790411,-0.2377265,2.38502,0.0002126186,0.996275,0.1522875,1.194489
27736,3503,11441,14.0,91.9618,0.1058065,3.081922,0.02214405,1.287397,0.7838301,-0.6915204,2.865223,-7.970138e-05,1.077266,0.2093047,0.906489
27741,3508,10717,12.0,91.4568,0.1036987,3.114756,0.02159847,1.285089,0.8007785,-0.4119795,2.664711,-0.0001072693,1.054865,0.1964008,0.9163446
27747,3514,14766,2.0,90.7525,0.1370341,2.596129,0.02120651,1.203719,0.784965,-0.8060313,2.16954,8.518382e-06,1.069569,0.2578587,0.8250721
27750,3517,14327,3.0,91.2599,0.1370341,2.596129,0.02120651,1.203719,0.784965,-0.8060313,2.054427,0.0001733653,0.8945534,0.2578587,0.8250721
27753,3520,14607,12.0,91.4623,0.1642777,2.213086,0.02211011,1.195726,0.8035598,-0.9634491,2.002665,0.0001695002,0.9145179,0.2896539,0.7631348
27754,3521,13104,1.0,92.3005,0.1418002,2.724598,0.02272725,1.16348,0.8159401,-1.009202,2.031255,0.0001768264,0.9137569,0.2480955,0.8819168
27755,3522,13234,13.0,91.9937,0.1418002,2.724598,0.02272725,1.16348,0.8159401,-1.009202,2.097769,0.0002678441,0.9802753,0.2480955,0.8819168
27760,3527,11476,7.0,92.5214,0.1526445,2.202689,0.02158406,1.116348,0.7489102,-1.102643,2.006601,0.0003279676,1.013382,0.3117903,0.6835996
27765,3532,12288,2.0,90.8443,0.178133,1.958541,0.022367,1.200914,0.7906577,-0.5401118,2.318855,0.0001234624,1.009935,0.3217588,0.7024073
27766,3533,14906,3.0,91.0097,0.1759992,2.144976,0.02211394,1.058583,0.8040074,-1.069767,2.389737,0.0001416887,1.033768,0.3074701,0.7163381
27778,3545,10941,1.0,93.981,0.1221503,2.934426,0.02049608,1.020842,0.8073043,-1.749371,2.334758,8.240891e-05,1.296446,0.2198583,0.8388918
27780,3547,11568,6.0,94.3322,0.09375574,3.373801,0.02104697,1.064349,0.7986309,-1.350692,2.959965,7.286551e-05,1.156118,0.1810047,0.8764634
27782,3549,13603,1.0,93.7143,0.09375574,3.373801,0.02104697,1.064349,0.7986309,-1.350692,2.874272,-1.941051e-05,1.180832,0.1810047,0.8764634
27785,3552,12917,4.0,92.7251,0.07162836,3.997282,0.02115113,0.9183589,0.7263099,-1.81989,3.009651,7.588919e-05,0.9915259,0.1770977,0.9126749
27786,3553,13027,1.0,92.2875,0.08534535,3.595627,0.02298856,0.9926157,0.7301638,-1.779131,2.92969,6.991272e-05,0.9992708,0.2044082,0.8601324
27787,3554,11800,1.0,91.2157,0.07998662,3.834648,0.023904,1.001159,0.7482102,-1.188294,2.910695,6.375099e-05,0.9694047,0.1867297,0.9206209
27789,3556,11260,1.0,90.7457,0.06813597,4.354204,0.02504162,1.009259,0.7312422,-1.045665,2.579163,8.270239e-05,0.9000664,0.1754611,1.041709
27791,3558,12506,4.0,91.8361,0.05941973,4.579098,0.02414163,0.9120327,0.70284,-1.393828,3.018781,-4.43732e-05,1.078229,0.170462,1.019519
27793,3560,13957,1.0,92.447,0.05941973,4.579098,0.02414163,0.9120327,0.70284,-1.393828,3.11946,0.0002704861,0.989237,0.170462,1.019519
27796,3563,14483,8.0,94.4862,0.05941973,4.579098,0.02414163,0.9120327,0.70284,-1.393828,3.108855,0.0003591383,1.016946,0.170462,1.019519
27806,3573,10544,16.0,90.3202,0.07813118,3.904699,0.023845,1.076507,0.7155615,-0.4960162,2.599477,8.574733e-06,1.17764,0.2004193,0.9580707
27808,3575,14811,9.0,89.6885,0.07813118,3.904699,0.023845,1.076507,0.7155615,-0.4960162,2.820229,6.615774e-05,0.9714499,0.2004193,0.9580707
27809,3576,12971,2.0,89.859,0.07813118,3.904699,0.023845,1.076507,0.7155615,-0.4960162,2.647843,0.0001566592,0.9897375,0.2004193,0.9580707
27818,3585,10534,5.0,92.1952,0.108313,3.358235,0.02504918,1.079817,0.7728894,-0.403383,2.48077,0.0003696787,0.8251472,0.2243316,0.934795
27824,3591,12701,4.0,96.246,0.06654753,3.912878,0.02373153,1.137024,0.6734819,-1.310994,2.156516,0.0004029265,0.8322108,0.2004577,0.8595309
27825,3592,12874,8.0,98.2596,0.05323249,4.358713,0.02397306,1.112579,0.6709943,-1.593663,2.181108,0.0004082873,0.8475623,0.1729096,0.8851207
27830,3597,11056,3.0,93.0099,0.08343932,3.709989,0.02077943,0.9659016,0.7077828,-0.6438205,2.697807,2.325425e-05,0.9010383,0.2093253,0.9020248
27834,3601,11398,1.0,91.3231,0.1470618,2.570355,0.02297106,0.8501634,0.684736,-0.8406175,2.91043,-0.0001545344,0.952267,0.3640228,0.6919272
27842,3609,10786,8.0,92.7397,0.1345082,2.838201,0.02008404,0.7688273,0.724594,-1.321467,2.851748,3.351841e-05,0.8872139,0.2956679,0.7522649
27848,3615,14173,4.0,94.7589,0.1529315,2.39972,0.02003642,0.8072356,0.7054357,-1.259859,2.561674,0.0003906875,0.9910917,0.3488712,0.6567721
27851,3618,12350,2.0,92.2064,0.1257509,2.870955,0.02215333,0.9597905,0.6824471,-0.8549302,2.717312,0.0003322285,0.9249971,0.3189555,0.7679382
27857,3624,11319,3.0,94.0916,0.1880408,1.94118,0.02453505,0.864935,0.6776256,-0.6385933,3.064905,0.0003609894,1.260738,0.4643532,0.5721547
27860,3627,12290,3.0,94.122,0.1770717,2.057307,0.02394282,0.8668922,0.684436,-0.8605985,2.860261,0.0004452624,1.053542,0.4304783,0.5925284
27861,3628,12981,1.0,95.4439,0.119217,2.957064,0.02090125,0.8995056,0.6914108,-1.461928,2.948087,0.0004518195,1.069109,0.294452,0.7674946
27863,3630,14843,3.0,94.1442,0.1821338,1.972126,0.02116054,0.987413,0.793159,-0.8084634,2.768392,0.0004150897,1.061081,0.3241743,0.6479471
27866,3633,11395,3.0,90.4919,0.1813873,2.308081,0.02312518,0.9168911,0.8109035,-0.762966,2.787487,0.0001247095,1.103613,0.3119947,0.7337483
27867,3634,14677,2.0,89.8973,0.1813873,2.308081,0.02312518,0.9168911,0.8109035,-0.762966,2.540615,-5.66716e-05,1.047493,0.3119947,0.7337483
27869,3636,12383,1.0,92.4386,0.1954357,2.067809,0.02554752,0.8375591,0.7932797,-0.8614463,2.523258,2.320509e-05,1.071342,0.3521849,0.6391295
27874,3641,12983,2.0,92.5727,0.1485441,2.77946,0.02530856,0.8547911,0.7400074,-1.028482,3.124567,-0.0001635186,1.10392,0.318651,0.7748443
27876,3643,12265,5.0,92.8186,0.1514301,2.603934,0.02448426,0.884036,0.6719724,-0.7796013,2.649332,-0.0001803443,1.104856,0.3910081,0.7137798
